,host_total_listings_count,room_type_1,room_type_2,room_type_3,room_type_4,room_type_-1,accommodates,bathrooms,bedrooms,bed_type_1,bed_type_2,bed_type_3,bed_type_4,price,guests_included,minimum_nights,maximum_nights,availability_365,number_of_reviews
6190,3.0,0,0,0,1,0,2,2.0,1.0,0,0,1,0,75,1,2,1125,0,3
7430,13.0,0,0,0,1,0,4,1.0,1.0,1,0,0,0,45,4,1,1125,56,1
2561,1.0,1,0,0,0,0,3,1.0,0.0,1,0,0,0,300,1,2,1125,0,3
5647,2.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,170,1,2,1125,162,70
2947,1.0,1,0,0,0,0,6,2.0,3.0,1,0,0,0,200,1,2,90,133,94
3029,1.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,123,2,2,1125,38,76
679,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,100,1,1,1125,0,11
152,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,40,1,1,90,5,35
2432,1.0,1,0,0,0,0,6,3.0,3.0,1,0,0,0,1500,1,5,10,0,0
1291,1.0,1,0,0,0,0,9,3.0,4.0,1,0,0,0,599,1,1,1125,0,0
3442,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,45,1,2,1125,0,17
1163,1.0,1,0,0,0,0,4,2.0,1.0,1,0,0,0,335,2,1,14,321,60
1987,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,80,1,1,1125,0,0
5582,2.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,53,1,3,100,41,137
1230,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,200,1,1,1125,365,0
7529,17.0,1,0,0,0,0,8,3.0,4.0,1,0,0,0,396,1,2,366,66,4
3850,1.0,1,0,0,0,0,6,1.0,2.0,1,0,0,0,225,1,30,1125,171,84
4441,1.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,126,1,30,730,333,9
4003,1.0,1,0,0,0,0,4,3.0,2.0,1,0,0,0,450,1,3,6,88,0
4593,2.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,79,2,2,5,53,87
2898,1.0,1,0,0,0,0,6,2.0,2.0,1,0,0,0,300,4,3,10,14,15
6533,4.0,1,0,0,0,0,8,3.0,4.0,1,0,0,0,600,8,2,364,173,5
8124,79.0,0,1,0,0,0,1,1.0,1.0,1,0,0,0,16,1,29,1125,300,3
7130,8.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,115,1,1,4,81,0
4587,2.0,1,0,0,0,0,7,2.0,3.0,1,0,0,0,3000,3,3,1125,345,2
5461,2.0,1,0,0,0,0,5,3.0,3.0,1,0,0,0,300,4,2,1125,129,11
1837,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,78,4,30,1124,339,155
6940,6.0,1,0,0,0,0,12,2.0,4.0,1,0,0,0,225,1,1,1125,330,27
462,1.0,1,0,0,0,0,11,2.0,3.0,1,0,0,0,143,6,1,150,123,19
2438,1.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,250,1,1,14,40,47
8413,330.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,158,2,1,1125,364,0
1314,1.0,1,0,0,0,0,6,2.0,2.0,1,0,0,0,250,1,30,365,201,13
3698,1.0,1,0,0,0,0,8,3.0,4.0,1,0,0,0,475,6,2,1125,24,8
3259,1.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,150,1,2,60,347,23
2931,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,33,2,1,1125,261,24
6257,3.0,0,1,0,0,0,1,1.0,1.0,1,0,0,0,25,1,2,5,42,109
7595,20.0,1,0,0,0,0,4,1.0,0.0,1,0,0,0,85,2,2,1125,132,1
2936,1.0,1,0,0,0,0,5,1.0,2.0,1,0,0,0,134,4,2,31,37,77
1418,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,145,2,1,1125,227,15
1506,1.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,200,1,2,11,262,14
6894,6.0,1,0,0,0,0,6,2.0,3.0,1,0,0,0,199,1,1,31,114,59
463,1.0,0,0,0,1,0,2,2.0,1.0,1,0,0,0,55,1,1,5,336,1
3401,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,455,1,2,34,11,0
5217,2.0,1,0,0,0,0,2,1.0,0.0,1,0,0,0,110,1,1,1125,344,21
5482,2.0,1,0,0,0,0,10,3.0,4.0,1,0,0,0,395,1,4,1125,262,15
6889,6.0,1,0,0,0,0,3,1.0,2.0,1,0,0,0,110,1,2,1125,75,29
4137,1.0,1,0,0,0,0,8,2.0,3.0,1,0,0,0,220,4,1,14,344,14
3469,1.0,1,0,0,0,0,5,1.0,2.0,1,0,0,0,120,4,2,30,81,7
7851,37.0,1,0,0,0,0,16,2.0,4.0,1,0,0,0,999,16,1,1125,85,3
6219,3.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,42,1,2,14,74,23
1878,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,115,2,2,1125,147,122
2290,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,425,1,1,1125,0,0
3541,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,63,1,5,30,0,4
7564,19.0,1,0,0,0,0,10,3.0,4.0,1,0,0,0,395,1,1,365,15,135
2930,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,50,2,1,1125,326,7
5644,2.0,1,0,0,0,0,5,2.0,2.0,1,0,0,0,200,2,1,14,0,1
2197,1.0,1,0,0,0,0,5,2.0,3.0,1,0,0,0,225,4,3,1125,11,2
4326,1.0,0,0,0,1,0,1,1.0,1.0,1,0,0,0,250,1,3,1125,0,0
3376,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,150,3,2,7,0,5
822,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,60,1,2,1125,133,59
7071,7.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,48,4,1,1125,345,112
6229,3.0,0,0,0,1,0,1,1.0,1.0,1,0,0,0,50,1,3,7,0,46
723,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,38,1,1,7,0,1
3806,1.0,0,0,0,1,0,2,2.0,1.0,1,0,0,0,675,2,1,8,68,31
7991,57.0,1,0,0,0,0,6,2.0,2.0,1,0,0,0,36,6,1,1125,18,94
6906,6.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,249,3,1,1125,16,46
5882,3.0,1,0,0,0,0,7,3.0,3.0,1,0,0,0,350,1,2,14,0,12
8366,147.0,1,0,0,0,0,7,3.0,3.0,1,0,0,0,131,7,2,1125,234,22
4837,2.0,1,0,0,0,0,12,2.0,2.0,1,0,0,0,160,10,2,14,0,28
8201,144.0,1,0,0,0,0,4,2.0,1.0,1,0,0,0,127,2,2,1125,346,1
921,1.0,1,0,0,0,0,10,2.0,3.0,1,0,0,0,349,8,2,1125,321,72
8185,144.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,109,2,2,1125,320,11
7445,13.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,200,2,3,21,364,0
7459,14.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,189,1,3,25,0,2
8222,144.0,1,0,0,0,0,6,2.0,2.0,1,0,0,0,104,4,2,1125,334,16
6789,5.0,1,0,0,0,0,6,2.0,2.0,1,0,0,0,169,4,1,200,47,12
5511,2.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,45,1,1,2,75,7
3404,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,125,2,2,90,133,139
7552,18.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,69,2,1,1125,217,106
5529,2.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,30,1,2,10,109,24
4565,2.0,1,0,0,0,0,8,4.0,4.0,1,0,0,0,1500,1,2,20,171,3
2280,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,70,1,2,9,50,56
7734,30.0,1,0,0,0,0,5,3.0,2.0,1,0,0,0,245,4,2,1125,0,9
7163,8.0,1,0,0,0,0,13,2.0,5.0,1,0,0,0,599,12,2,14,265,32
5990,3.0,1,0,0,0,0,2,1.0,0.0,1,0,0,0,100,1,2,1125,58,71
6927,6.0,0,0,0,1,0,1,1.0,1.0,1,0,0,0,24,1,30,180,226,4
8172,127.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,240,1,2,1125,351,1
2063,1.0,1,0,0,0,0,6,3.0,3.0,1,0,0,0,500,1,3,1125,277,8
1254,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,200,1,2,4,4,0
6295,3.0,1,0,0,0,0,5,2.0,2.0,1,0,0,0,100,1,1,5,73,19
3594,1.0,1,0,0,0,0,10,3.0,3.0,1,0,0,0,950,6,2,30,72,53
8392,270.0,1,0,0,0,0,6,2.0,2.0,1,0,0,0,129,1,1,30,49,0
441,1.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,490,1,3,11,0,2
7416,12.0,1,0,0,0,0,5,1.0,2.0,1,0,0,0,60,1,30,31,168,2
5922,3.0,1,0,0,0,0,12,2.0,2.0,1,0,0,0,599,6,2,1125,88,0
5276,2.0,0,0,0,1,0,2,3.0,1.0,1,0,0,0,35,2,2,1125,89,34
481,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,95,1,2,1125,358,4
5428,2.0,1,0,0,0,0,8,3.0,3.0,1,0,0,0,300,1,2,14,140,3
143,1.0,1,0,0,0,0,5,2.0,2.0,1,0,0,0,225,4,2,31,17,71
345,1.0,1,0,0,0,0,6,2.0,3.0,1,0,0,0,600,6,3,1125,365,2
3617,1.0,1,0,0,0,0,6,3.0,2.0,1,0,0,0,695,1,3,31,0,1
4122,1.0,1,0,0,0,0,2,2.0,1.0,1,0,0,0,100,1,1,1125,0,0
6910,6.0,1,0,0,0,0,5,1.0,1.0,1,0,0,0,149,1,1,1125,48,71
4797,2.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,165,1,2,1125,307,11
3154,1.0,0,0,0,1,0,5,1.0,1.0,1,0,0,0,79,1,1,3,355,42
2277,1.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,75,1,1,2,0,2
4586,2.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,197,1,2,14,0,1
479,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,89,2,2,28,162,76
3678,1.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,130,1,1,5,0,36
3138,1.0,1,0,0,0,0,8,2.0,2.0,1,0,0,0,175,4,1,14,0,45
2603,1.0,1,0,0,0,0,10,4.0,4.0,1,0,0,0,750,6,2,6,66,88
2028,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,59,2,1,14,46,3
7171,8.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,425,1,5,5,0,0
5189,2.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,35,1,1,1125,0,2
4597,2.0,1,0,0,0,0,4,3.0,2.0,1,0,0,0,320,4,2,10,303,13
5090,2.0,1,0,0,0,0,3,1.0,2.0,1,0,0,0,75,1,3,29,56,28
6274,3.0,0,0,0,1,0,4,1.0,1.0,1,0,0,0,80,2,2,1125,168,64
1689,1.0,1,0,0,0,0,3,1.0,0.0,1,0,0,0,75,2,2,60,139,80
256,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,29,1,1,30,0,5
5463,2.0,1,0,0,0,0,5,2.0,2.0,0,1,0,0,85,4,1,18,0,1
1306,1.0,1,0,0,0,0,16,3.0,8.0,1,0,0,0,900,1,2,1125,338,0
1316,1.0,1,0,0,0,0,6,2.0,3.0,1,0,0,0,80,1,2,1125,62,30
4270,1.0,1,0,0,0,0,2,2.0,2.0,1,0,0,0,200,1,1,1125,0,0
7837,36.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,95,1,1,29,334,47
8165,127.0,0,0,0,1,0,4,1.0,1.0,1,0,0,0,210,1,2,1125,350,3
8459,428.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,499,1,2,182,335,0
4170,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,125,1,2,1125,335,59
408,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,50,1,1,1125,362,0
3543,1.0,1,0,0,0,0,5,2.0,2.0,1,0,0,0,275,1,5,1125,23,1
696,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,100,1,1,1125,0,6
838,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,99,1,2,1125,0,2
7399,12.0,1,0,0,0,0,10,3.0,4.0,1,0,0,0,1500,6,3,1125,354,1
8318,147.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,88,4,2,1125,6,29
8448,405.0,1,0,0,0,0,4,3.0,2.0,1,0,0,0,200,1,31,1125,230,0
1023,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,100,1,365,1125,0,1
3750,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,149,1,1,365,201,15
6698,4.0,0,1,0,0,0,1,2.0,1.0,1,0,0,0,29,1,2,28,72,8
3369,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,90,1,1,1125,0,2
1088,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,55,1,1,1125,0,23
6303,3.0,0,0,0,1,0,2,2.0,1.0,1,0,0,0,55,1,2,30,320,20
299,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,100,1,30,30,75,1
7849,37.0,1,0,0,0,0,16,2.0,3.0,1,0,0,0,339,1,1,1125,82,6
7126,8.0,1,0,0,0,0,6,1.0,3.0,1,0,0,0,149,1,2,1125,0,8
2474,1.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,150,1,1,1125,331,65
4191,1.0,1,0,0,0,0,8,3.0,4.0,1,0,0,0,1000,1,5,11,88,0
4260,1.0,1,0,0,0,0,6,3.0,4.0,1,0,0,0,800,6,3,7,62,6
8375,210.0,1,0,0,0,0,6,2.0,3.0,1,0,0,0,257,1,2,90,365,2
7158,8.0,1,0,0,0,0,5,2.0,2.0,1,0,0,0,270,5,2,30,177,98
3070,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,95,1,1,21,70,15
91,1.0,1,0,0,0,0,6,3.0,3.0,1,0,0,0,233,6,2,15,197,51
8535,1.0,1,0,0,0,0,13,3.0,3.0,1,0,0,0,350,8,3,1124,97,108
1821,1.0,1,0,0,0,0,4,2.0,2.0,1,0,0,0,1200,1,1,30,85,35
4012,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,99,2,5,1125,136,8
3629,1.0,1,0,0,0,0,2,2.0,1.0,1,0,0,0,95,1,3,1125,21,4
1717,1.0,1,0,0,0,0,8,3.0,4.0,1,0,0,0,865,1,2,1125,364,3
8041,74.0,1,0,0,0,0,2,1.0,0.0,1,0,0,0,95,1,1,29,298,25
3855,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,70,1,2,1125,0,1
206,1.0,0,0,0,1,0,4,1.0,1.0,1,0,0,0,179,1,2,30,0,3
7125,8.0,0,1,0,0,0,1,1.0,1.0,1,0,0,0,700,1,1,4,85,3
5036,2.0,0,0,0,1,0,3,1.0,1.0,1,0,0,0,44,1,1,14,2,33
3783,1.0,1,0,0,0,0,8,3.0,3.0,1,0,0,0,291,6,2,1125,14,4
5209,2.0,1,0,0,0,0,12,2.0,4.0,1,0,0,0,93,12,1,1125,331,131
5988,3.0,1,0,0,0,0,5,1.0,1.0,1,0,0,0,169,4,2,356,124,17
4107,1.0,0,0,0,1,0,2,1.0,0.0,1,0,0,0,85,1,1,1125,0,0
4985,2.0,1,0,0,0,0,4,3.0,2.0,1,0,0,0,190,4,2,90,277,99
2804,1.0,1,0,0,0,0,5,1.0,2.0,1,0,0,0,175,2,7,1000,0,6
1520,1.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,80,1,2,1125,0,5
7953,51.0,0,0,1,0,0,16,4.0,4.0,1,0,0,0,989,16,1,1125,356,0
7816,34.0,1,0,0,0,0,8,2.0,3.0,1,0,0,0,544,4,1,365,150,102
7769,33.0,1,0,0,0,0,6,2.0,2.0,1,0,0,0,278,4,2,1125,296,11
5938,3.0,0,0,0,1,0,2,2.0,1.0,1,0,0,0,59,2,3,40,2,4
5324,2.0,1,0,0,0,0,5,1.0,2.0,1,0,0,0,200,1,1,1125,0,0
8739,1.0,1,0,0,0,0,5,3.0,3.0,1,0,0,0,150,4,2,5,55,2
6691,4.0,0,0,0,1,0,3,2.0,1.0,1,0,0,0,24,1,2,1125,145,39
7645,24.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,150,1,2,1125,348,52
2572,1.0,1,0,0,0,0,7,2.0,3.0,1,0,0,0,250,5,4,1125,0,2
8147,79.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,37,1,29,1125,272,2
5770,2.0,1,0,0,0,0,6,2.0,2.0,1,0,0,0,58,6,1,1125,340,1
6837,5.0,1,0,0,0,0,8,4.0,4.0,1,0,0,0,1450,1,4,7,0,0
6235,3.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,135,2,3,150,140,210
6469,4.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,96,1,28,1125,356,55
6666,4.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,100,2,1,29,66,23
229,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,50,1,1,7,0,1
1564,1.0,1,0,0,0,0,5,2.0,3.0,1,0,0,0,700,5,3,1125,0,0
1216,1.0,1,0,0,0,0,6,2.0,3.0,1,0,0,0,180,1,2,1125,73,0
5378,2.0,1,0,0,0,0,5,1.0,2.0,1,0,0,0,125,4,2,1125,79,93
909,1.0,1,0,0,0,0,6,3.0,2.0,1,0,0,0,311,3,2,14,354,25
3294,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,395,1,3,3,0,0
4385,1.0,1,0,0,0,0,6,1.0,2.0,1,0,0,0,82,2,2,1125,338,256
8451,405.0,1,0,0,0,0,6,1.0,1.0,1,0,0,0,200,1,2,1125,362,0
4678,2.0,1,0,0,0,0,3,1.0,0.0,1,0,0,0,80,3,2,365,317,3
5877,3.0,1,0,0,0,0,11,4.0,4.0,1,0,0,0,900,11,1,365,162,12
1445,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,35,1,1,1125,319,126
4595,2.0,1,0,0,0,0,4,2.0,2.0,1,0,0,0,125,2,2,10,11,4
5242,2.0,0,0,0,1,0,1,1.0,1.0,1,0,0,0,18,1,7,30,0,4
907,1.0,0,0,0,1,0,2,2.0,1.0,1,0,0,0,35,1,1,1125,133,33
3439,1.0,1,0,0,0,0,2,1.0,0.0,1,0,0,0,250,1,1,1125,346,1
4479,1.0,0,0,0,1,0,1,1.0,1.0,1,0,0,0,65,1,3,29,0,1
1916,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,85,1,1,7,0,3
3520,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,65,1,2,5,252,2
7920,46.0,1,0,0,0,0,20,6.0,5.0,1,0,0,0,3671,20,3,365,335,0
6220,3.0,1,0,0,0,0,5,3.0,2.0,1,0,0,0,74,3,1,7,15,0
1698,1.0,1,0,0,0,0,4,2.0,2.0,1,0,0,0,81,1,1,45,0,12
2752,1.0,1,0,0,0,0,2,2.0,1.0,1,0,0,0,400,1,1,1125,0,0
29,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,300,1,1,1125,0,1
8090,79.0,0,1,0,0,0,1,1.0,1.0,1,0,0,0,23,1,29,1125,354,6
5359,2.0,0,1,0,0,0,3,1.0,1.0,1,0,0,0,200,1,1,1125,365,0
605,1.0,1,0,0,0,0,6,1.0,2.0,1,0,0,0,45,1,3,1125,57,55
3954,1.0,1,0,0,0,0,6,4.0,3.0,1,0,0,0,500,1,2,1125,0,0
2655,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,129,1,2,31,318,4
3561,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,120,1,1,1125,0,4
3517,1.0,0,0,0,1,0,4,2.0,2.0,1,0,0,0,300,4,2,14,88,0
3233,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,99,2,2,14,7,216
8181,136.0,1,0,0,0,0,6,2.0,3.0,1,0,0,0,160,6,2,1125,75,22
1876,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,90,1,2,1125,0,1
5272,2.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,30,2,1,1125,18,27
6976,6.0,1,0,0,0,0,16,4.0,6.0,1,0,0,0,1400,12,2,1125,270,34
5802,2.0,1,0,0,0,0,6,1.0,2.0,1,0,0,0,50,6,1,1125,337,6
8645,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,70,1,1,1125,29,10
4409,1.0,1,0,0,0,0,5,2.0,2.0,1,0,0,0,490,1,1,1125,365,0
4455,1.0,1,0,0,0,0,6,3.0,3.0,1,0,0,0,1500,1,7,1125,34,0
7474,14.0,0,1,0,0,0,6,5.0,1.0,1,0,0,0,29,1,1,13,0,7
182,1.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,300,1,2,1125,0,0
7043,7.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,50,4,1,1125,336,176
837,1.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,175,2,4,4,0,4
5942,3.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,100,1,2,5,90,1
405,1.0,1,0,0,0,0,9,2.0,4.0,1,0,0,0,195,4,30,1125,364,52
3941,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,249,2,3,15,32,0
4284,1.0,1,0,0,0,0,9,4.0,4.0,1,0,0,0,1000,1,3,1125,0,0
4804,2.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,260,1,2,7,0,2
474,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,60,1,1,1125,0,6
228,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,150,1,2,1125,116,1
3583,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,35,1,2,1125,0,9
5441,2.0,1,0,0,0,0,10,5.0,5.0,1,0,0,0,800,1,30,1125,179,26
3818,1.0,1,0,0,0,0,6,2.0,2.0,1,0,0,0,400,1,1,1125,0,0
8560,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,100,2,2,14,28,2
2840,1.0,1,0,0,0,0,2,1.0,0.0,1,0,0,0,140,1,1,8,88,0
4127,1.0,1,0,0,0,0,1,1.0,1.0,1,0,0,0,186,2,3,1125,76,26
6949,6.0,0,0,0,1,0,2,2.0,1.0,1,0,0,0,125,1,1,5,0,10
906,1.0,1,0,0,0,0,5,4.0,5.0,1,0,0,0,1500,1,5,14,0,0
5032,2.0,0,0,0,1,0,1,1.0,1.0,1,0,0,0,175,1,3,1125,0,0
8056,77.0,1,0,0,0,0,16,3.0,5.0,1,0,0,0,860,16,2,365,317,56
5304,2.0,0,0,0,1,0,1,2.0,1.0,1,0,0,0,60,1,1,9,0,0
8110,79.0,0,1,0,0,0,1,1.0,1.0,1,0,0,0,23,1,29,1125,327,7
6181,3.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,72,1,2,30,81,105
994,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,150,2,2,1125,0,3
424,1.0,1,0,0,0,0,4,2.0,2.0,1,0,0,0,165,2,2,1125,200,10
7765,33.0,1,0,0,0,0,9,2.0,5.0,1,0,0,0,333,9,2,1125,347,3
7245,9.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,333,1,4,7,0,2
5484,2.0,1,0,0,0,0,5,1.0,2.0,1,0,0,0,119,1,2,100,349,38
3931,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,105,1,28,1125,324,4
113,1.0,1,0,0,0,0,6,1.0,2.0,1,0,0,0,400,1,1,1125,0,0
4118,1.0,1,0,0,0,0,4,1.0,1.0,1,0,0,0,318,1,1,3,0,0
6356,3.0,0,0,1,0,0,2,1.0,1.0,1,0,0,0,45,1,1,1125,0,1
2814,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,35,1,1,1125,0,0
7475,14.0,0,1,0,0,0,8,5.0,1.0,1,0,0,0,40,1,1,14,0,44
2500,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,50,1,3,31,0,7
5147,2.0,1,0,0,0,0,6,3.0,3.0,1,0,0,0,100,1,1,30,53,6
7979,51.0,0,0,1,0,0,16,2.0,2.0,1,0,0,0,489,16,1,1125,359,59
3648,1.0,0,1,0,0,0,3,2.0,1.0,1,0,0,0,75,3,1,1125,0,3
4045,1.0,1,0,0,0,0,12,2.0,3.0,1,0,0,0,225,8,1,90,166,106
6009,3.0,1,0,0,0,0,10,2.0,2.0,1,0,0,0,156,4,1,60,69,5
5249,2.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,1000,1,1,1125,0,0
4858,2.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,80,1,30,270,193,17
2883,1.0,1,0,0,0,0,2,0.0,0.0,1,0,0,0,250,1,30,1125,88,0
3035,1.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,77,1,5,21,0,0
4553,2.0,1,0,0,0,0,8,2.0,2.0,1,0,0,0,400,1,2,4,74,0
8316,147.0,1,0,0,0,0,6,3.0,3.0,1,0,0,0,228,6,2,1125,339,23
4258,1.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,645,1,2,1125,0,0
1680,1.0,1,0,0,0,0,8,3.0,3.0,1,0,0,0,150,1,3,1125,12,4
7927,46.0,1,0,0,0,0,16,6.0,5.0,1,0,0,0,761,16,28,365,261,0
7905,44.0,1,0,0,0,0,4,1.0,0.0,1,0,0,0,93,2,1,365,304,151
3269,1.0,1,0,0,0,0,2,1.0,1.0,1,0,0,0,89,1,2,90,130,122
4931,2.0,1,0,0,0,0,5,2.0,2.0,1,0,0,0,174,4,3,60,63,43
3053,1.0,1,0,0,0,0,5,2.0,3.0,1,0,0,0,400,1,2,1125,0,2
5862,3.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,45,1,1,1125,120,1
6332,3.0,1,0,0,0,0,6,2.0,3.0,1,0,0,0,350,1,1,12,32,0
2742,1.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,95,2,60,366,166,76
2310,1.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,234,1,1,1125,365,0
5777,2.0,1,0,0,0,0,14,2.0,3.0,1,0,0,0,600,1,1,1125,290,24
4143,1.0,1,0,0,0,0,3,1.0,0.0,1,0,0,0,150,1,1,2,58,0
3253,1.0,1,0,0,0,0,2,1.0,2.0,1,0,0,0,149,2,1,1125,311,240
8639,1.0,0,0,0,1,0,1,1.0,1.0,1,0,0,0,26,1,1,5,0,4
3872,1.0,0,0,0,1,0,4,1.0,1.0,1,0,0,0,70,2,1,1125,0,26
2683,1.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,199,1,1,1125,0,0
7624,21.0,1,0,0,0,0,5,1.0,2.0,1,0,0,0,89,4,1,1125,340,108
1835,1.0,0,0,0,1,0,4,3.0,1.0,1,0,0,0,250,2,4,14,365,0
8773,1.0,1,0,0,0,0,6,2.0,3.0,1,0,0,0,900,1,1,4,60,0
5267,2.0,0,0,0,1,0,2,1.0,1.0,1,0,0,0,45,1,2,7,82,11
3272,1.0,1,0,0,0,0,4,1.0,2.0,1,0,0,0,125,4,2,60,68,10
5978,3.0,0,0,0,1,0,2,2.0,1.0,1,0,0,0,95,1,2,1125,11,0
2151,1.0,1,0,0,0,0,3,1.0,1.0,1,0,0,0,116,3,2,30,120,194
